Sub_Number,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,Distance,PeakVelocity
85,13582470.0,13582486.0,17.0,936.6,561.7,985.1,562.3,0.89,93.0
85,13582653.0,13582669.0,17.0,971.0,561.7,940.5,560.0,0.56,72.0
85,13583915.0,13583922.0,8.0,941.2,553.7,964.6,552.2,0.43,56.0
85,13584265.0,13584292.0,28.0,966.4,551.6,928.7,534.4,0.81,117.0
85,13584492.0,13584508.0,17.0,936.9,542.3,961.8,549.1,0.49,62.0
85,13584908.0,13584921.0,14.0,952.1,553.2,943.3,556.7,0.18,41.0
85,13587166.0,13587259.0,94.0,964.3,561.0,937.9,522.7,1.06,361.0
85,13588074.0,13588095.0,22.0,962.2,550.7,923.5,546.1,0.72,96.0
85,13588226.0,13588246.0,21.0,931.6,548.8,957.8,550.0,0.48,81.0
85,13589122.0,13589207.0,86.0,940.1,556.8,938.0,506.2,1.25,454.0
85,13590190.0,13590205.0,16.0,950.5,556.4,939.3,548.0,0.29,54.0
85,13590844.0,13591058.0,215.0,945.6,561.8,900.3,503.8,1.66,1146.0
85,13591279.0,13591296.0,18.0,921.8,554.1,978.5,537.6,1.11,116.0
85,13591726.0,13591747.0,22.0,965.9,545.8,928.2,546.1,0.69,91.0
85,13591976.0,13591991.0,16.0,942.8,545.4,952.4,545.9,0.18,42.0
85,13593172.0,13593177.0,6.0,955.8,531.4,943.9,526.7,0.25,49.0
85,13594516.0,13594656.0,141.0,947.7,575.4,916.3,522.5,1.43,813.0
85,13594994.0,13595008.0,15.0,934.9,559.1,980.1,553.0,0.84,78.0
85,13595370.0,13595390.0,21.0,966.0,547.0,922.1,547.6,0.8,102.0
85,13597362.0,13597379.0,18.0,944.0,546.7,955.4,548.2,0.21,61.0
85,13597532.0,13597548.0,17.0,956.7,547.8,943.1,544.9,0.26,56.0
85,13598064.0,13598249.0,186.0,950.8,567.1,954.8,514.4,1.3,1034.0
85,13598565.0,13598582.0,18.0,972.6,560.9,912.3,559.6,1.1,103.0
85,13599109.0,13599118.0,10.0,929.6,556.8,957.8,556.0,0.52,59.0
85,13599336.0,13599341.0,6.0,954.6,557.8,936.1,556.8,0.34,50.0
85,13600255.0,13600266.0,12.0,950.1,554.7,911.5,558.1,0.71,75.0
85,13601147.0,13601153.0,7.0,928.8,559.7,946.1,559.4,0.32,48.0
85,13602024.0,13602039.0,16.0,945.7,545.9,929.1,545.9,0.3,60.0
85,13602500.0,13602512.0,13.0,938.7,555.1,977.2,552.9,0.71,73.0
85,13602756.0,13602777.0,22.0,961.5,556.6,914.7,552.2,0.86,104.0
85,13602969.0,13602978.0,10.0,923.6,550.4,952.0,554.7,0.53,61.0
85,13603672.0,13603783.0,112.0,953.4,572.6,932.5,539.1,0.91,1071.0
85,13604193.0,13604211.0,19.0,939.7,572.1,936.0,535.8,0.9,65.0
85,13604715.0,13604722.0,8.0,946.1,545.0,941.7,558.2,0.34,48.0
85,13607285.0,13607294.0,10.0,950.1,567.2,927.3,566.9,0.42,47.0
85,13607948.0,13607969.0,22.0,950.1,555.0,903.4,545.5,0.89,101.0
85,13608348.0,13608367.0,20.0,920.7,545.4,953.4,548.0,0.6,87.0
85,13609377.0,13609388.0,12.0,953.5,551.1,921.5,555.8,0.6,65.0
85,13610430.0,13610447.0,18.0,943.5,554.3,942.9,547.7,0.16,53.0
85,13611095.0,13611214.0,120.0,933.1,569.0,931.6,524.9,1.09,1077.0
85,13612259.0,13612275.0,17.0,947.6,562.3,932.7,555.8,0.32,58.0
85,13612943.0,13613096.0,154.0,939.7,567.1,939.9,526.0,1.01,1054.0
85,13613704.0,13613721.0,18.0,963.3,571.3,941.5,565.4,0.42,65.0
85,13615273.0,13615292.0,20.0,956.3,553.3,915.6,537.7,0.84,91.0
85,13615658.0,13615678.0,21.0,922.8,542.1,968.7,557.2,0.92,106.0
85,13617871.0,13617888.0,18.0,949.5,556.6,942.4,557.0,0.13,46.0
85,13618577.0,13618700.0,124.0,916.5,560.5,939.6,506.1,1.41,927.0
85,13619202.0,13619207.0,6.0,941.3,551.4,939.2,562.1,0.27,41.0
85,13619959.0,13619972.0,14.0,952.1,553.3,936.6,553.1,0.28,52.0
85,13620723.0,13620741.0,19.0,947.1,549.0,906.1,547.9,0.75,86.0
85,13620947.0,13620965.0,19.0,915.4,543.7,973.5,547.0,1.07,104.0
85,13621474.0,13621483.0,10.0,926.0,550.5,953.7,551.8,0.51,58.0
85,13623096.0,13623113.0,18.0,948.9,547.7,923.7,556.7,0.51,62.0
85,13623969.0,13624166.0,198.0,927.7,585.0,944.8,543.1,1.08,1020.0
85,13624404.0,13624424.0,21.0,965.3,583.8,900.4,570.6,1.23,121.0
85,13624788.0,13624800.0,13.0,908.2,563.2,948.1,564.6,0.73,74.0
85,13626067.0,13626087.0,21.0,946.1,556.7,896.8,549.9,0.92,99.0
85,13626426.0,13626440.0,15.0,908.8,551.3,955.0,556.9,0.86,88.0
85,13626953.0,13626967.0,15.0,936.1,555.2,918.4,556.3,0.32,47.0
85,13628264.0,13628281.0,18.0,948.8,552.2,936.9,534.7,0.48,53.0
85,13628758.0,13628779.0,22.0,947.9,543.4,912.2,554.1,0.7,102.0
85,13628918.0,13628929.0,12.0,920.1,555.5,950.0,557.0,0.55,61.0
85,13630049.0,13630133.0,85.0,943.2,568.2,933.8,556.6,0.33,290.0
85,13631479.0,13631688.0,210.0,936.2,583.8,927.9,498.7,2.11,1123.0
85,13631999.0,13632017.0,19.0,947.9,544.3,925.8,552.4,0.45,79.0
85,13633810.0,13633827.0,18.0,940.4,553.6,905.2,560.0,0.66,82.0
85,13634146.0,13634153.0,8.0,919.9,561.5,942.7,559.9,0.42,55.0
85,13635264.0,13635411.0,148.0,938.9,571.3,944.6,517.6,1.33,1060.0
85,13636015.0,13636032.0,18.0,958.6,567.3,949.7,552.8,0.39,43.0
85,13636303.0,13636311.0,9.0,952.1,552.3,933.1,564.8,0.46,54.0
85,13637013.0,13637174.0,162.0,950.3,578.7,933.6,521.8,1.44,938.0
85,13637416.0,13637433.0,18.0,938.5,565.1,924.2,550.3,0.45,59.0
85,13637807.0,13637811.0,5.0,963.2,550.0,965.6,548.6,0.06,37.0
85,13638069.0,13638083.0,15.0,948.8,549.2,945.2,558.2,0.23,52.0
85,13638911.0,13638928.0,18.0,935.6,564.1,916.1,557.7,0.39,63.0
85,13639969.0,13639988.0,20.0,946.3,559.4,928.4,557.7,0.33,67.0
85,13640441.0,13640640.0,200.0,934.5,577.7,932.6,501.6,1.88,797.0
85,13640888.0,13640909.0,22.0,963.0,567.0,914.6,544.1,1.05,112.0
85,13642344.0,13642539.0,196.0,942.2,573.6,948.1,490.5,2.06,921.0
85,13642969.0,13642986.0,18.0,973.0,548.8,928.2,546.8,0.82,86.0
85,13644292.0,13644455.0,164.0,956.0,564.1,959.1,533.1,0.77,960.0
85,13644664.0,13644687.0,24.0,975.9,581.8,913.7,548.7,1.4,136.0
85,13645520.0,13645536.0,17.0,945.6,559.1,926.0,558.6,0.36,70.0
85,13647185.0,13647201.0,17.0,947.7,569.2,948.3,560.4,0.22,48.0
85,13647442.0,13647448.0,7.0,945.7,558.3,929.1,560.2,0.31,42.0
85,13647944.0,13648062.0,119.0,941.5,582.8,918.4,529.8,1.37,1043.0
85,13650564.0,13650572.0,9.0,939.7,561.9,966.7,567.1,0.51,60.0
85,13650661.0,13650715.0,55.0,975.6,586.0,-99.0,-99.0,-99.0,632.0
85,13650743.0,13650842.0,100.0,-99.0,-99.0,920.9,500.9,-99.0,741.0
85,13652405.0,13652423.0,19.0,933.1,558.5,918.5,566.8,0.34,62.0
85,13652722.0,13652739.0,18.0,919.6,560.0,943.3,549.1,0.51,65.0
85,13653541.0,13653680.0,140.0,932.3,573.9,927.1,512.9,1.51,871.0
85,13655762.0,13655777.0,16.0,940.8,558.0,929.8,547.8,0.32,56.0
85,13657186.0,13657417.0,232.0,940.3,584.3,892.0,476.7,2.81,988.0
85,13657739.0,13657755.0,17.0,912.8,543.9,959.0,550.1,0.86,90.0
85,13657997.0,13658017.0,21.0,942.6,557.5,901.1,562.0,0.77,97.0
85,13658399.0,13658411.0,13.0,912.4,562.4,953.5,568.3,0.76,76.0
85,13659876.0,13659890.0,15.0,972.9,541.4,923.7,541.6,0.9,87.0
85,13660233.0,13660239.0,7.0,940.1,548.1,958.9,546.3,0.35,50.0
85,13661213.0,13661288.0,76.0,947.1,565.6,937.4,537.7,0.71,219.0
85,13661601.0,13661612.0,12.0,950.8,550.9,948.2,531.8,0.47,54.0
85,13662955.0,13662968.0,14.0,957.8,536.4,919.6,540.3,0.71,73.0
85,13663416.0,13663434.0,19.0,935.0,536.6,961.4,534.3,0.49,81.0
85,13663817.0,13663837.0,21.0,954.7,535.9,931.1,534.6,0.43,82.0
85,13663979.0,13663984.0,6.0,939.6,531.4,954.9,531.3,0.28,48.0
85,13664618.0,13664795.0,178.0,948.6,552.4,928.5,479.4,1.85,948.0
85,13665810.0,13665827.0,18.0,947.7,543.9,945.6,542.8,0.05,51.0
85,13666584.0,13666600.0,17.0,937.8,543.0,932.5,540.8,0.11,48.0
85,13666946.0,13666963.0,18.0,933.7,538.3,922.7,531.2,0.27,54.0
85,13668215.0,13668379.0,165.0,944.4,566.8,931.5,482.2,2.11,989.0
85,13668704.0,13668722.0,19.0,949.7,529.8,929.3,527.6,0.38,70.0
85,13670154.0,13670243.0,90.0,950.9,558.9,927.1,524.3,0.96,206.0
85,13672574.0,13672590.0,17.0,955.2,527.8,922.6,530.0,0.6,80.0
85,13673196.0,13673202.0,7.0,941.9,533.6,960.3,532.4,0.34,48.0
85,13673251.0,13673385.0,135.0,958.4,542.8,947.4,498.6,1.12,1037.0
85,13674445.0,13674462.0,18.0,965.7,518.9,911.5,531.8,1.04,109.0
85,13674715.0,13674749.0,35.0,925.9,525.6,963.4,537.3,0.75,117.0
85,13675120.0,13675137.0,18.0,961.2,538.3,956.5,533.2,0.15,54.0
85,13676235.0,13676253.0,19.0,970.6,525.8,944.0,529.9,0.5,81.0
85,13677002.0,13677018.0,17.0,955.9,544.0,943.3,542.0,0.24,54.0
85,13677685.0,13677764.0,80.0,933.5,560.3,933.4,525.7,0.86,548.0
85,13679361.0,13679566.0,206.0,953.9,565.3,939.4,511.5,1.36,992.0
85,13679861.0,13679878.0,18.0,954.7,554.5,915.7,542.4,0.77,85.0
85,13681193.0,13681198.0,6.0,955.9,562.0,942.3,565.4,0.26,46.0
85,13681223.0,13681279.0,57.0,923.1,561.9,928.9,549.5,0.32,178.0
85,13681647.0,13681665.0,19.0,951.0,556.6,883.1,551.3,1.25,117.0
85,13681951.0,13681973.0,23.0,901.6,547.7,958.6,545.6,1.04,126.0
85,13682558.0,13682575.0,18.0,954.7,535.3,942.8,534.6,0.22,58.0
85,13683061.0,13683278.0,218.0,952.7,551.2,945.8,486.4,1.61,1002.0
85,13683606.0,13683623.0,18.0,963.8,525.6,908.4,533.9,1.04,101.0
85,13683940.0,13683950.0,11.0,922.4,535.4,952.4,532.5,0.55,62.0
85,13684883.0,13685039.0,157.0,934.6,551.1,942.6,507.9,1.08,1072.0
85,13685598.0,13685619.0,22.0,962.3,555.4,913.6,534.9,1.02,109.0
85,13685977.0,13685994.0,18.0,927.6,530.7,948.0,534.5,0.39,64.0
85,13686959.0,13686976.0,18.0,943.7,539.7,931.6,542.9,0.24,56.0
85,13688524.0,13688699.0,176.0,961.8,573.0,932.9,501.9,1.84,850.0
85,13689904.0,13689920.0,17.0,961.4,546.5,947.8,541.7,0.28,49.0
85,13690735.0,13690752.0,18.0,941.6,550.4,923.5,548.1,0.34,64.0
85,13692434.0,13692452.0,19.0,944.0,551.4,931.8,549.2,0.23,65.0
85,13694023.0,13694241.0,219.0,961.4,566.7,923.5,488.3,2.06,1040.0
85,13695429.0,13695445.0,17.0,951.2,544.4,944.4,550.3,0.19,53.0
85,13696103.0,13696232.0,130.0,932.1,552.7,942.5,517.7,0.89,817.0
85,13696575.0,13696599.0,25.0,956.8,556.8,933.0,542.0,0.57,95.0
85,13696877.0,13696913.0,37.0,930.2,558.1,963.0,563.6,0.61,114.0
85,13697138.0,13697160.0,23.0,966.2,566.7,934.1,555.0,0.65,107.0
85,13698189.0,13698204.0,16.0,948.3,550.9,918.4,546.9,0.56,64.0
85,13699082.0,13699087.0,6.0,937.4,551.0,952.2,553.1,0.28,42.0
85,13699667.0,13699888.0,222.0,950.7,575.9,972.5,495.3,2.03,1064.0
85,13700091.0,13700114.0,24.0,995.9,548.0,909.1,545.1,1.59,159.0
85,13700320.0,13700341.0,22.0,922.0,545.9,953.4,543.3,0.58,97.0
85,13700754.0,13700771.0,18.0,949.6,548.4,925.4,541.6,0.47,64.0
85,13701762.0,13701779.0,18.0,939.4,544.1,927.6,539.9,0.24,56.0
85,13702658.0,13702679.0,22.0,937.2,547.4,970.6,548.5,0.61,90.0
85,13702790.0,13702811.0,22.0,963.4,548.6,937.0,544.2,0.5,101.0
85,13703256.0,13703466.0,211.0,949.9,557.1,951.1,492.9,1.59,740.0
85,13703747.0,13703769.0,23.0,972.2,541.2,910.3,539.7,1.13,122.0
85,13704034.0,13704056.0,23.0,923.7,547.5,970.0,540.3,0.87,119.0
85,13704269.0,13704315.0,47.0,971.8,546.7,937.3,547.4,0.63,87.0
85,13705421.0,13705587.0,167.0,943.6,549.3,927.9,469.3,2.01,718.0
85,13706037.0,13706049.0,13.0,944.4,530.0,909.4,540.9,0.7,73.0
85,13706474.0,13706480.0,7.0,922.9,544.3,940.5,543.4,0.32,47.0
85,13707975.0,13708018.0,44.0,945.6,563.0,924.0,551.8,0.48,86.0
85,13708935.0,13709016.0,82.0,930.5,571.1,914.4,530.6,1.04,450.0
85,13709526.0,13709547.0,22.0,925.5,559.8,880.8,553.4,0.83,102.0
85,13709849.0,13709869.0,21.0,893.8,552.3,926.1,550.8,0.59,86.0
85,13710968.0,13710982.0,15.0,932.0,555.6,930.0,548.5,0.18,40.0
85,13711185.0,13711288.0,104.0,939.5,568.1,913.9,527.1,1.12,682.0
85,13711689.0,13711719.0,31.0,926.0,562.9,962.0,551.7,0.71,89.0
85,13711966.0,13711984.0,19.0,966.6,559.1,938.2,560.5,0.52,81.0
85,13712365.0,13712383.0,19.0,945.0,555.7,931.2,555.4,0.25,58.0
85,13712918.0,13713141.0,224.0,943.8,576.8,961.1,486.6,2.26,996.0
85,13713383.0,13713406.0,24.0,982.1,547.9,917.9,541.2,1.19,140.0
85,13713702.0,13713721.0,20.0,928.2,550.2,965.3,548.8,0.68,80.0
85,13713897.0,13713912.0,16.0,953.9,551.7,938.9,554.6,0.28,57.0
85,13714726.0,13714744.0,19.0,945.2,553.3,902.6,550.0,0.78,87.0
85,13715280.0,13715300.0,21.0,910.4,553.3,942.4,550.4,0.59,88.0
85,13741935.0,13741988.0,54.0,1201.1,505.6,800.5,492.9,7.34,342.0
85,13742160.0,13742185.0,26.0,799.5,520.7,958.0,532.4,2.91,230.0
85,13743415.0,13743420.0,6.0,948.9,547.2,962.8,544.0,0.27,44.0
85,13744077.0,13744094.0,18.0,960.3,528.5,942.7,543.0,0.48,75.0
85,13744630.0,13744840.0,211.0,946.4,538.3,940.7,456.9,2.03,877.0
85,13745529.0,13745545.0,17.0,956.8,530.5,902.5,536.7,1.01,104.0
85,13745746.0,13745765.0,20.0,923.6,540.9,962.1,546.1,0.72,89.0
85,13746554.0,13746795.0,242.0,956.4,558.1,940.1,475.0,2.08,775.0
85,13747176.0,13747197.0,22.0,965.5,528.1,925.6,541.8,0.81,98.0
85,13747629.0,13747645.0,17.0,932.0,535.2,944.0,538.4,0.23,53.0
85,13748922.0,13749059.0,138.0,967.6,554.7,954.3,479.6,1.88,1112.0
85,13749528.0,13749546.0,19.0,970.8,543.5,945.2,545.6,0.47,81.0
85,13750578.0,13750689.0,112.0,959.5,558.5,936.7,498.9,1.54,970.0
85,13751299.0,13751306.0,8.0,941.0,549.8,960.9,553.6,0.38,49.0
85,13752608.0,13752712.0,105.0,953.4,555.9,936.2,502.5,1.36,942.0
85,13754212.0,13754229.0,18.0,952.6,555.4,937.3,544.9,0.38,64.0
85,13754806.0,13754820.0,15.0,933.7,550.0,961.0,557.0,0.53,66.0
85,13756368.0,13756385.0,18.0,940.2,554.4,916.3,547.9,0.47,66.0
85,13756725.0,13756742.0,18.0,928.0,551.6,952.7,551.6,0.45,68.0
85,13756881.0,13756907.0,27.0,950.6,555.5,939.5,549.4,0.25,92.0
85,13757507.0,13757715.0,209.0,936.2,584.0,934.3,501.4,2.04,1135.0
85,13757949.0,13757970.0,22.0,952.3,573.4,917.2,562.8,0.69,102.0
85,13758254.0,13758271.0,18.0,921.6,577.6,944.4,580.3,0.42,71.0
85,13760167.0,13760184.0,18.0,942.8,549.1,919.7,545.1,0.43,75.0
85,13760421.0,13760442.0,22.0,926.5,543.5,960.7,551.2,0.65,98.0
85,13762062.0,13762088.0,27.0,939.7,552.0,928.1,535.7,0.46,60.0
85,13762424.0,13762438.0,15.0,931.2,541.6,944.9,558.3,0.48,57.0
85,13763038.0,13763205.0,168.0,951.3,580.7,901.0,489.8,2.43,1141.0
85,13763690.0,13763708.0,19.0,924.2,554.0,986.4,566.7,1.18,110.0
85,13764923.0,13765135.0,213.0,955.6,582.3,936.6,517.3,1.64,1036.0
85,13766027.0,13766031.0,5.0,951.4,558.2,941.5,562.1,0.2,40.0
85,13766827.0,13766973.0,147.0,943.8,570.3,920.7,532.7,1.02,1131.0
85,13767623.0,13767641.0,19.0,955.9,560.7,951.1,555.5,0.16,44.0
85,13768733.0,13768969.0,237.0,952.8,571.8,947.8,497.6,1.84,882.0
85,13769277.0,13769298.0,22.0,975.2,548.2,928.6,546.0,0.85,104.0
85,13769592.0,13769604.0,13.0,940.0,560.8,973.7,557.0,0.62,72.0
85,13769849.0,13769870.0,22.0,969.3,554.9,940.5,557.3,0.53,89.0
85,13770535.0,13770759.0,225.0,946.3,567.4,934.5,484.0,2.08,962.0
85,13771231.0,13771246.0,16.0,950.7,566.9,939.4,555.2,0.35,48.0
85,13771680.0,13771686.0,7.0,950.5,551.3,969.5,554.9,0.36,52.0
85,13773073.0,13773095.0,23.0,960.8,554.6,924.5,546.0,0.7,98.0
85,13773482.0,13773490.0,9.0,929.6,544.6,954.1,549.7,0.47,57.0
85,13774226.0,13774339.0,114.0,959.1,587.6,910.9,527.9,1.71,1058.0
85,13775102.0,13775108.0,7.0,954.5,566.1,961.0,559.5,0.2,52.0
85,13775449.0,13775467.0,19.0,957.9,549.9,939.6,556.7,0.37,72.0
85,13775976.0,13776161.0,186.0,939.7,578.5,918.8,523.3,1.42,1138.0
85,13776305.0,13776323.0,19.0,938.0,582.9,922.2,560.2,0.63,72.0
85,13777197.0,13777212.0,16.0,940.5,566.7,953.7,567.7,0.24,49.0
85,13777781.0,13777967.0,187.0,955.4,583.0,945.6,498.8,2.09,941.0
85,13778646.0,13778651.0,6.0,951.3,557.6,958.9,550.1,0.23,44.0
85,13779639.0,13779832.0,194.0,953.0,583.4,945.6,496.1,2.16,1061.0
85,13783535.0,13783740.0,206.0,956.3,570.4,929.9,504.8,1.69,963.0
85,13784682.0,13784699.0,18.0,960.2,566.2,953.1,560.6,0.19,58.0
85,13785205.0,13785440.0,236.0,953.3,574.9,973.7,498.6,1.93,1047.0
85,13785675.0,13785695.0,21.0,987.7,550.2,895.6,560.8,1.7,149.0
85,13787077.0,13787253.0,177.0,959.6,575.5,937.6,494.1,2.05,1110.0
85,13790731.0,13790962.0,232.0,946.7,566.0,939.6,468.5,2.43,1071.0
85,13791454.0,13791469.0,16.0,962.1,534.6,919.7,555.5,0.93,89.0
85,13791817.0,13791824.0,8.0,940.4,567.8,964.1,567.8,0.43,54.0
85,13792012.0,13792026.0,15.0,958.1,560.7,951.7,554.7,0.19,42.0
85,13792605.0,13792743.0,139.0,952.7,570.8,926.4,512.3,1.52,765.0
85,13794750.0,13794765.0,16.0,954.8,545.8,921.5,541.9,0.62,64.0
85,13795239.0,13795256.0,18.0,938.3,541.3,962.0,549.6,0.48,72.0
85,13795758.0,13795777.0,20.0,954.7,552.7,938.8,548.9,0.31,72.0
85,13797091.0,13797106.0,16.0,948.9,552.2,960.1,554.3,0.21,45.0
85,13797436.0,13797453.0,18.0,949.5,552.7,937.8,550.4,0.22,53.0
85,13797574.0,13797589.0,16.0,942.5,553.3,957.7,560.3,0.33,54.0
85,13798153.0,13798241.0,89.0,955.5,575.3,945.6,514.6,1.51,854.0
85,13798969.0,13798986.0,18.0,958.7,549.8,979.8,549.8,0.39,64.0
85,13799348.0,13799355.0,8.0,974.3,545.3,952.7,547.0,0.4,52.0
85,13800035.0,13800247.0,213.0,956.3,568.6,932.1,491.4,1.96,1096.0
85,13800820.0,13800831.0,12.0,952.2,559.7,921.5,562.1,0.56,60.0
85,13802263.0,13802445.0,183.0,966.5,578.4,939.5,517.6,1.58,777.0
85,13803763.0,13803969.0,207.0,959.8,565.9,937.0,505.8,1.55,1035.0
85,13804933.0,13804939.0,7.0,971.7,535.7,955.6,539.3,0.31,46.0
85,13806313.0,13806332.0,20.0,953.9,539.1,916.5,535.8,0.69,88.0
85,13806631.0,13806641.0,11.0,932.8,544.1,966.0,545.4,0.61,67.0
85,13807397.0,13807540.0,144.0,949.8,569.2,956.9,510.8,1.45,1104.0
85,13808466.0,13808486.0,21.0,975.0,544.2,936.8,546.5,0.7,98.0
85,13809534.0,13809694.0,161.0,954.4,571.4,944.1,505.1,1.65,1134.0
85,13811143.0,13811309.0,167.0,950.4,576.7,928.5,524.1,1.36,1154.0
85,13812674.0,13812687.0,14.0,945.8,546.0,939.0,546.3,0.12,42.0
85,13813953.0,13813970.0,18.0,941.0,547.9,930.6,546.5,0.19,54.0
85,13814174.0,13814178.0,5.0,942.8,552.0,953.9,551.1,0.2,39.0
85,13814746.0,13814990.0,245.0,959.9,571.9,945.0,480.5,2.28,813.0
85,13815982.0,13815988.0,7.0,967.3,553.5,948.9,556.7,0.35,48.0
85,13817138.0,13817152.0,15.0,950.9,555.9,938.5,551.2,0.25,44.0
85,13818820.0,13818826.0,7.0,951.2,542.8,932.0,544.0,0.35,50.0
85,13818978.0,13819069.0,92.0,939.2,558.8,929.3,519.1,1.0,492.0
85,13822132.0,13822239.0,108.0,967.8,544.4,935.3,487.7,1.53,1034.0
85,13823363.0,13823379.0,17.0,945.1,536.5,966.1,539.2,0.39,69.0
85,13824048.0,13824174.0,127.0,954.2,560.6,939.7,506.0,1.38,1214.0
85,13827836.0,13827852.0,17.0,962.4,551.9,940.1,549.7,0.41,60.0
85,13828375.0,13828391.0,17.0,970.1,550.4,1002.8,547.8,0.6,73.0
85,13828581.0,13828630.0,50.0,988.9,553.3,950.4,549.8,0.71,106.0
85,13828881.0,13828891.0,11.0,953.5,555.1,980.1,552.3,0.49,54.0
85,13829060.0,13829065.0,6.0,964.1,552.4,952.2,544.5,0.29,43.0
85,13831287.0,13831494.0,208.0,957.9,554.9,953.9,499.2,1.38,838.0
85,13831886.0,13831891.0,6.0,970.8,547.8,981.5,539.8,0.28,41.0
85,13832986.0,13833000.0,15.0,958.6,537.6,950.7,541.7,0.18,46.0
85,13833278.0,13833392.0,115.0,957.8,564.6,941.3,492.8,1.8,854.0
85,13833982.0,13833999.0,18.0,950.3,548.7,900.1,563.8,0.99,94.0
85,13834290.0,13834311.0,22.0,919.3,554.6,961.8,554.7,0.78,94.0
85,13835818.0,13835835.0,18.0,950.8,555.0,945.7,545.3,0.26,50.0
85,13837231.0,13837243.0,13.0,953.8,558.4,918.8,559.6,0.64,61.0
85,13837755.0,13837773.0,19.0,971.5,539.5,929.5,547.7,0.79,92.0
85,13838071.0,13838088.0,18.0,940.0,550.2,964.3,545.3,0.46,72.0
85,13838269.0,13838285.0,17.0,961.5,547.5,950.1,537.3,0.33,49.0
85,13838835.0,13838946.0,112.0,952.4,561.4,946.9,521.3,1.0,1082.0
85,13840059.0,13840074.0,16.0,959.3,544.4,948.7,545.3,0.2,48.0
85,13840825.0,13840937.0,113.0,949.3,570.8,927.0,520.6,1.3,1046.0
85,13842600.0,13842792.0,193.0,951.8,569.4,955.9,527.1,1.05,1123.0
85,13844909.0,13844924.0,16.0,951.9,560.0,937.3,552.9,0.32,56.0
85,13846211.0,13846353.0,143.0,945.0,576.6,930.9,525.9,1.28,791.0
85,13847533.0,13847551.0,19.0,959.4,550.9,949.0,545.0,0.24,62.0
85,13848120.0,13848304.0,185.0,947.8,569.6,964.8,508.1,1.55,1065.0
85,13848718.0,13848725.0,8.0,971.7,545.5,955.0,551.3,0.34,46.0
85,13851749.0,13851943.0,195.0,966.3,569.5,946.5,525.6,1.14,1083.0
85,13853554.0,13853764.0,211.0,968.6,571.6,969.9,497.8,1.83,1124.0
85,13854040.0,13854062.0,23.0,985.7,546.4,924.8,544.1,1.12,127.0
85,13854740.0,13854757.0,18.0,941.2,553.4,917.8,553.6,0.43,68.0
85,13854900.0,13854908.0,9.0,925.8,556.3,954.6,558.2,0.53,64.0
85,13858570.0,13858586.0,17.0,946.8,553.9,940.5,547.1,0.2,47.0
85,13860030.0,13860048.0,19.0,942.3,555.1,957.6,555.3,0.28,59.0
85,13860287.0,13860304.0,18.0,959.9,556.3,941.1,550.9,0.37,66.0
85,13861848.0,13861855.0,8.0,943.3,561.1,967.6,553.9,0.48,62.0
85,13862193.0,13862198.0,6.0,960.7,557.7,948.4,559.1,0.23,37.0
85,13862963.0,13863106.0,144.0,951.8,571.5,939.8,526.5,1.13,963.0
85,13864054.0,13864061.0,8.0,968.5,559.5,947.0,561.3,0.4,53.0
85,13866585.0,13866720.0,136.0,954.3,582.7,951.7,515.9,1.65,1029.0
85,13867223.0,13867230.0,8.0,956.3,551.2,939.7,559.1,0.36,48.0
85,13868446.0,13868499.0,54.0,943.1,554.6,944.2,572.7,0.45,139.0
85,13870986.0,13870998.0,13.0,959.3,559.5,922.7,563.8,0.68,71.0
85,13871372.0,13871388.0,17.0,936.8,563.3,962.8,566.2,0.48,72.0
85,13871564.0,13871581.0,18.0,953.5,563.7,932.7,557.0,0.41,71.0
85,13872050.0,13872188.0,139.0,942.5,573.5,947.7,541.9,0.78,1008.0
85,13872591.0,13872606.0,16.0,952.6,570.7,906.1,565.5,0.86,89.0
85,13873027.0,13873034.0,8.0,941.8,566.7,963.2,568.2,0.39,75.0
85,13873435.0,13873452.0,18.0,957.4,563.9,941.1,554.2,0.38,58.0
85,13874730.0,13874748.0,19.0,946.9,561.5,928.0,558.6,0.35,71.0
85,13875025.0,13875044.0,20.0,938.9,555.8,966.8,560.2,0.52,86.0
85,13875215.0,13875231.0,17.0,962.4,559.1,950.5,553.3,0.26,56.0
85,13875689.0,13875886.0,198.0,955.3,580.1,944.4,519.8,1.5,1013.0
85,13876946.0,13876952.0,7.0,972.3,560.6,951.3,560.4,0.38,53.0
85,13877633.0,13877809.0,177.0,965.5,578.3,943.2,524.7,1.38,1048.0
85,13878279.0,13878285.0,7.0,965.8,552.8,964.0,541.7,0.28,40.0
85,13878847.0,13878856.0,10.0,967.7,540.4,947.2,551.0,0.46,52.0
85,13879426.0,13879589.0,164.0,964.2,562.7,951.2,511.2,1.3,877.0
85,13880770.0,13880775.0,6.0,941.7,556.5,957.4,550.1,0.33,51.0
85,13881386.0,13881554.0,169.0,941.8,580.2,945.4,503.2,1.9,951.0
85,13881988.0,13882008.0,21.0,961.5,537.9,887.2,546.8,1.38,126.0
85,13882376.0,13882396.0,21.0,900.2,546.9,935.6,543.7,0.65,85.0
85,13883204.0,13883386.0,183.0,939.7,564.0,945.2,495.6,1.7,1021.0
85,13883784.0,13883805.0,22.0,959.6,547.7,900.1,552.9,1.1,127.0
