Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
88,920,FarHighWide,0.5,0.25,0.03,0.019952623149688785,0,0.48990536300698295
88,921,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,0,0.3284858469996834
88,922,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,1,0.31874843400146347
88,923,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,0,0.3100331530004041
88,924,FarHighWide,0.5,0.25,0.03,0.025118864315095787,0,0.30779533299210016
88,925,FarLowNarrow,0.1,0.15,0.2,0.050118723362727206,0,0.3388519889995223
88,926,ThreeLinesControl,0.0,0.0,0.1,0.050118723362727206,1,0.2867314949980937
88,927,FarLowNarrow,0.1,0.15,0.2,0.0630957344480193,1,0.24456442799419165
88,928,FarLowNarrow,0.1,0.15,0.2,0.050118723362727206,1,0.23425496500567533
88,929,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,1,0.3498701579956105
88,930,FarHighWide,0.5,0.25,0.03,0.03162277660168378,1,0.24255999899469316
88,931,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,0,0.3751687019976089
88,932,FarLowWide,0.03,0.25,0.5,0.050118723362727206,0,0.3169061360094929
88,933,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,1,0.18703446799190715
